ano,mes,regiao,uf,nome_uf,descricao_sexo,faixa_etaria,tipo_sintoma,descricao_pergunta,qtd_registros
2020,10,Nordeste,24,Rio Grande do Norte,Homem,21-30,Sintoma geral,Na semana passada teve fadiga?,3
2020,10,Nordeste,25,Paraíba,Homem,31-40,Sintoma geral,Na semana passada teve dor de cabeça?,15
2020,10,Nordeste,25,Paraíba,Homem,31-40,Sintoma geral,Na semana passada teve fadiga?,3
2020,10,Nordeste,25,Paraíba,Homem,0-10,Sintoma geral,Na semana passada teve dor de cabeça?,1
2020,10,Nordeste,26,Pernambuco,Mulher,21-30,Sintoma geral,Na semana passada teve fadiga?,8
2020,10,Nordeste,27,Alagoas,Homem,0-10,Sintoma geral,Na semana passada teve dor de cabeça?,4
2020,10,Nordeste,27,Alagoas,Mulher,31-40,Sintoma geral,Na semana passada teve dor de cabeça?,20
2020,10,Nordeste,27,Alagoas,Homem,31-40,Sintoma geral,Na semana passada teve dor de cabeça?,8
2020,10,Nordeste,28,Sergipe,Mulher,41-50,Sintoma geral,Na semana passada teve dor de cabeça?,28
2020,10,Nordeste,28,Sergipe,Mulher,11-20,Sintoma geral,Na semana passada teve dor de cabeça?,4
2020,10,Nordeste,29,Bahia,Homem,61-70,Sintoma geral,Na semana passada teve dor de cabeça?,14
2020,10,Sudeste,31,Minas Gerais,Homem,21-30,Sintoma geral,Na semana passada teve dor de cabeça?,26
2020,10,Sudeste,31,Minas Gerais,Mulher,51-60,Sintoma geral,Na semana passada teve dor de cabeça?,63
2020,10,Sudeste,31,Minas Gerais,Mulher,71+,Sintoma geral,Na semana passada teve dor de cabeça?,32
2020,10,Sudeste,32,Espírito Santo,Mulher,0-10,Sintoma geral,Na semana passada teve dor de cabeça?,3
2020,10,Sudeste,32,Espírito Santo,Homem,51-60,Sintoma geral,Na semana passada teve fadiga?,2
2020,10,Norte,13,Amazonas,Mulher,31-40,Sintoma geral,Na semana passada teve náusea?,6
2020,10,Norte,15,Pará,Mulher,61-70,Sintoma geral,Na semana passada teve náusea?,2
2020,10,Nordeste,21,Maranhão,Homem,11-20,Sintoma geral,Na semana passada teve náusea?,3
2020,10,Nordeste,25,Paraíba,Mulher,21-30,Sintoma geral,Na semana passada teve náusea?,3
2020,10,Nordeste,28,Sergipe,Mulher,61-70,Sintoma geral,Na semana passada teve náusea?,1
2020,10,Sudeste,32,Espírito Santo,Homem,41-50,Sintoma geral,Na semana passada teve náusea?,1
2020,10,Norte,11,Rondônia,Homem,11-20,Respiratório leve,Na semana passada teve tosse?,10
2020,10,Norte,11,Rondônia,Homem,0-10,Respiratório leve,Na semana passada teve tosse?,3
2020,10,Norte,12,Acre,Mulher,51-60,Respiratório leve,Na semana passada teve tosse?,8
2020,10,Norte,13,Amazonas,Mulher,31-40,Respiratório leve,Na semana passada teve tosse?,22
2020,10,Norte,13,Amazonas,Mulher,41-50,Respiratório leve,Na semana passada teve tosse?,9
2020,10,Norte,13,Amazonas,Mulher,21-30,Respiratório leve,Na semana passada teve tosse?,6
2020,10,Norte,14,Roraima,Mulher,41-50,Respiratório leve,Na semana passada teve tosse?,3
2020,10,Norte,15,Pará,Mulher,51-60,Respiratório leve,Na semana passada teve tosse?,15
2020,10,Norte,15,Pará,Mulher,61-70,Respiratório leve,Na semana passada teve tosse?,8
2020,10,Norte,17,Tocantins,Mulher,51-60,Respiratório leve,Na semana passada teve tosse?,6
2020,10,Nordeste,21,Maranhão,Mulher,21-30,Respiratório leve,Na semana passada teve tosse?,27
2020,10,Norte,12,Acre,Homem,51-60,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,1
2020,10,Norte,13,Amazonas,Mulher,31-40,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,3
2020,10,Norte,15,Pará,Homem,71+,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,3
2020,10,Norte,15,Pará,Homem,11-20,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,3
2020,10,Norte,15,Pará,Mulher,61-70,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,2
2020,10,Norte,17,Tocantins,Homem,0-10,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,1
2020,10,Norte,17,Tocantins,Homem,41-50,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,1
2020,10,Norte,17,Tocantins,Mulher,31-40,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,2
2020,10,Nordeste,22,Piauí,Mulher,0-10,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,1
2020,10,Nordeste,25,Paraíba,Mulher,71+,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,3
2020,10,Nordeste,26,Pernambuco,Mulher,41-50,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,4
2020,10,Nordeste,27,Alagoas,Mulher,41-50,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,4
2020,10,Nordeste,28,Sergipe,Mulher,0-10,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,1
2020,10,Nordeste,29,Bahia,Homem,61-70,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,9
2020,10,Sudeste,31,Minas Gerais,Homem,71+,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,8
2020,10,Sudeste,31,Minas Gerais,Mulher,51-60,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,11
2020,10,Sudeste,31,Minas Gerais,Homem,21-30,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,3
2020,10,Sudeste,32,Espírito Santo,Homem,71+,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,1
2020,10,Sudeste,33,Rio de Janeiro,Homem,41-50,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,2
2020,10,Norte,11,Rondônia,Mulher,0-10,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,4
2020,10,Norte,11,Rondônia,Mulher,31-40,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,12
2020,10,Norte,11,Rondônia,Mulher,41-50,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,7
2020,10,Norte,12,Acre,Mulher,41-50,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,15
2020,10,Norte,13,Amazonas,Homem,51-60,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,14
2020,10,Norte,14,Roraima,Homem,0-10,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,3
2020,10,Norte,15,Pará,Mulher,0-10,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,19
2020,10,Nordeste,21,Maranhão,Homem,21-30,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,33
2020,10,Nordeste,21,Maranhão,Mulher,51-60,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,33
2020,10,Nordeste,21,Maranhão,Mulher,11-20,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,43
2020,10,Nordeste,23,Ceará,Mulher,11-20,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,19
2020,10,Nordeste,23,Ceará,Mulher,61-70,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,12
2020,10,Nordeste,24,Rio Grande do Norte,Mulher,41-50,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,15
2020,10,Nordeste,26,Pernambuco,Mulher,0-10,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,19
2020,10,Nordeste,28,Sergipe,Homem,31-40,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,11
2020,10,Nordeste,29,Bahia,Homem,0-10,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,21
2020,10,Sudeste,31,Minas Gerais,Mulher,21-30,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,53
2020,10,Sudeste,31,Minas Gerais,Mulher,61-70,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,42
2020,10,Sudeste,32,Espírito Santo,Homem,51-60,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,7
2020,10,Norte,11,Rondônia,Mulher,31-40,,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",216
2020,10,Norte,13,Amazonas,Mulher,41-50,,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",344
2020,10,Norte,13,Amazonas,Homem,41-50,,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",509
2020,10,Norte,17,Tocantins,Mulher,41-50,,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",203
2020,10,Norte,11,Rondônia,Homem,0-10,Sintoma geral,Na semana passada teve dor de cabeça?,2
2020,10,Norte,12,Acre,Mulher,61-70,Sintoma geral,Na semana passada teve dor de cabeça?,2
2020,10,Norte,12,Acre,Homem,21-30,Sintoma geral,Na semana passada teve dor de cabeça?,6
2020,10,Norte,12,Acre,Homem,11-20,Sintoma geral,Na semana passada teve fadiga?,2
2020,10,Norte,12,Acre,Homem,71+,Sintoma geral,Na semana passada teve dor de cabeça?,1
2020,10,Norte,13,Amazonas,Mulher,31-40,Sintoma geral,Na semana passada teve dor de cabeça?,24
2020,10,Norte,13,Amazonas,Mulher,51-60,Sintoma geral,Na semana passada teve dor de cabeça?,18
2020,10,Norte,14,Roraima,Homem,41-50,Sintoma geral,Na semana passada teve dor de cabeça?,5
2020,10,Norte,15,Pará,Mulher,21-30,Sintoma geral,Na semana passada teve dor de cabeça?,16
2020,10,Norte,15,Pará,Mulher,21-30,Sintoma geral,Na semana passada teve fadiga?,8
2020,10,Norte,15,Pará,Homem,31-40,Sintoma geral,Na semana passada teve dor de cabeça?,14
2020,10,Norte,16,Amapá,Homem,41-50,Sintoma geral,Na semana passada teve dor de cabeça?,3
2020,10,Norte,17,Tocantins,Homem,0-10,Sintoma geral,Na semana passada teve fadiga?,1
2020,10,Norte,17,Tocantins,Mulher,41-50,Sintoma geral,Na semana passada teve fadiga?,4
2020,10,Norte,17,Tocantins,Mulher,51-60,Sintoma geral,Na semana passada teve dor de cabeça?,9
2020,10,Nordeste,22,Piauí,Homem,31-40,Sintoma geral,Na semana passada teve dor de cabeça?,11
2020,10,Nordeste,22,Piauí,Mulher,11-20,Sintoma geral,Na semana passada teve fadiga?,4
2020,10,Nordeste,23,Ceará,Homem,71+,Sintoma geral,Na semana passada teve dor de cabeça?,6
2020,10,Nordeste,25,Paraíba,Homem,21-30,Sintoma geral,Na semana passada teve fadiga?,3
2020,10,Nordeste,25,Paraíba,Mulher,51-60,Sintoma geral,Na semana passada teve fadiga?,3
2020,10,Nordeste,25,Paraíba,Mulher,0-10,Sintoma geral,Na semana passada teve dor de cabeça?,5
2020,10,Nordeste,25,Paraíba,Homem,71+,Sintoma geral,Na semana passada teve dor de cabeça?,6
2020,10,Nordeste,26,Pernambuco,Mulher,21-30,Sintoma geral,Na semana passada teve dor de cabeça?,18
2020,10,Nordeste,26,Pernambuco,Homem,41-50,Sintoma geral,Na semana passada teve dor de cabeça?,6
2020,10,Nordeste,27,Alagoas,Homem,0-10,Sintoma geral,Na semana passada teve fadiga?,2
2020,10,Nordeste,28,Sergipe,Mulher,0-10,Sintoma geral,Na semana passada teve fadiga?,1
2020,10,Nordeste,29,Bahia,Mulher,41-50,Sintoma geral,Na semana passada teve dor de cabeça?,42
2020,10,Nordeste,29,Bahia,Mulher,51-60,Sintoma geral,Na semana passada teve fadiga?,16
2020,10,Nordeste,29,Bahia,Homem,41-50,Sintoma geral,Na semana passada teve fadiga?,9
2020,10,Nordeste,29,Bahia,Homem,31-40,Sintoma geral,Na semana passada teve fadiga?,8
2020,10,Sudeste,31,Minas Gerais,Mulher,21-30,Sintoma geral,Na semana passada teve fadiga?,16
2020,10,Sudeste,31,Minas Gerais,Mulher,41-50,Sintoma geral,Na semana passada teve dor de cabeça?,77
2020,10,Sudeste,31,Minas Gerais,Homem,41-50,Sintoma geral,Na semana passada teve dor de cabeça?,31
2020,10,Sudeste,32,Espírito Santo,Mulher,31-40,Sintoma geral,Na semana passada teve dor de cabeça?,30
2020,10,Sudeste,33,Rio de Janeiro,Mulher,0-10,Sintoma geral,Na semana passada teve dor de cabeça?,3
2020,10,Sudeste,33,Rio de Janeiro,Homem,21-30,Sintoma geral,Na semana passada teve dor de cabeça?,13
2020,10,Sudeste,33,Rio de Janeiro,Mulher,11-20,Sintoma geral,Na semana passada teve fadiga?,7
2020,10,Norte,11,Rondônia,Homem,41-50,Sintoma geral,Na semana passada teve náusea?,3
2020,10,Norte,13,Amazonas,Homem,41-50,Sintoma geral,Na semana passada teve náusea?,7
2020,10,Norte,13,Amazonas,Mulher,21-30,Sintoma geral,Na semana passada teve náusea?,5
2020,10,Norte,14,Roraima,Homem,21-30,Sintoma geral,Na semana passada teve náusea?,3
2020,10,Norte,16,Amapá,Mulher,11-20,Sintoma geral,Na semana passada teve náusea?,2
2020,10,Nordeste,22,Piauí,Homem,21-30,Sintoma geral,Na semana passada teve náusea?,1
2020,10,Nordeste,23,Ceará,Mulher,11-20,Sintoma geral,Na semana passada teve náusea?,5
2020,10,Nordeste,25,Paraíba,Homem,0-10,Sintoma geral,Na semana passada teve náusea?,1
2020,10,Nordeste,25,Paraíba,Homem,41-50,Sintoma geral,Na semana passada teve náusea?,1
2020,10,Nordeste,26,Pernambuco,Homem,21-30,Sintoma geral,Na semana passada teve náusea?,1
2020,10,Nordeste,29,Bahia,Homem,31-40,Sintoma geral,Na semana passada teve náusea?,5
2020,10,Sudeste,32,Espírito Santo,Homem,51-60,Sintoma geral,Na semana passada teve náusea?,2
2020,10,Norte,11,Rondônia,Homem,51-60,Respiratório leve,Na semana passada teve tosse?,4
2020,10,Norte,12,Acre,Homem,41-50,Respiratório leve,Na semana passada teve tosse?,8
2020,10,Norte,14,Roraima,Homem,71+,Respiratório leve,Na semana passada teve tosse?,1
2020,10,Norte,15,Pará,Homem,41-50,Respiratório leve,Na semana passada teve tosse?,19
2020,10,Nordeste,21,Maranhão,Mulher,0-10,Respiratório leve,Na semana passada teve tosse?,22
2020,10,Norte,11,Rondônia,Mulher,61-70,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,2
2020,10,Norte,11,Rondônia,Homem,31-40,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,1
2020,10,Norte,15,Pará,Mulher,21-30,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,1
2020,10,Norte,16,Amapá,Mulher,0-10,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,1
2020,10,Norte,17,Tocantins,Mulher,61-70,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,2
2020,10,Nordeste,21,Maranhão,Mulher,61-70,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,8
2020,10,Nordeste,21,Maranhão,Homem,21-30,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,4
2020,10,Nordeste,22,Piauí,Homem,71+,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,5
2020,10,Nordeste,23,Ceará,Homem,41-50,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,3
2020,10,Nordeste,24,Rio Grande do Norte,Mulher,71+,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,3
2020,10,Nordeste,26,Pernambuco,Mulher,61-70,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,7
2020,10,Nordeste,26,Pernambuco,Homem,71+,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,2
2020,10,Nordeste,27,Alagoas,Homem,41-50,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,3
2020,10,Nordeste,27,Alagoas,Homem,11-20,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,1
2020,10,Nordeste,29,Bahia,Homem,0-10,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,7
2020,10,Nordeste,29,Bahia,Mulher,31-40,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,2
2020,10,Norte,11,Rondônia,Homem,41-50,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,8
2020,10,Norte,11,Rondônia,Homem,0-10,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,4
2020,10,Norte,11,Rondônia,Mulher,71+,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,1
2020,10,Norte,12,Acre,Mulher,11-20,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,12
2020,10,Norte,12,Acre,Homem,41-50,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,9
2020,10,Norte,13,Amazonas,Homem,0-10,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,8
2020,10,Norte,13,Amazonas,Homem,61-70,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,7
2020,10,Norte,15,Pará,Mulher,31-40,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,33
2020,10,Norte,16,Amapá,Homem,71+,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,4
2020,10,Norte,17,Tocantins,Mulher,71+,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,1
2020,10,Nordeste,21,Maranhão,Mulher,61-70,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,13
2020,10,Nordeste,22,Piauí,Mulher,21-30,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,13
2020,10,Nordeste,22,Piauí,Mulher,0-10,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,8
