ano,mes,regiao,descricao_sexo,faixa_etaria,descricao_pergunta,descricao_resposta,qtd_registros
2020,9,Nordeste,Mulher,11-20,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,9011
2020,9,Nordeste,Homem,21-30,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,3545
2020,9,Norte,Homem,21-30,Há quanto tempo está afastado desse trabalho?,Menos de 1 mês,9
2020,9,Norte,Mulher,61-70,Há quanto tempo está afastado desse trabalho?,Menos de 1 mês,1
2020,9,Nordeste,Homem,41-50,Há quanto tempo está afastado desse trabalho?,De 1 mês a menos de 1 ano,190
2020,9,Nordeste,Mulher,51-60,Há quanto tempo está afastado desse trabalho?,Menos de 1 mês,31
2020,9,Sudeste,Mulher,11-20,Há quanto tempo está afastado desse trabalho?,2 anos ou mais,1
2020,9,Norte,Homem,41-50,Qual o principal motivo deste afastamento temporário?,"Férias, folga ou jornada de trabalho variável",15
2020,9,Norte,Mulher,41-50,Qual o principal motivo deste afastamento temporário?,Licença maternidade ou paternidade,6
2020,9,Norte,Homem,21-30,Qual o principal motivo deste afastamento temporário?,Outro motivo,8
2020,9,Norte,Mulher,51-60,Qual o principal motivo deste afastamento temporário?,"Outro tipo de licença remunerada (estudo, paternidade, casamento, licença prêmio, etc.)",1
2020,9,Norte,Mulher,21-30,Qual o principal motivo deste afastamento temporário?,"Afastamento do próprio negócio/empresa por motivo de gestação, saúde, acidente, etc., sem ser remunerado por instituto de previdência",10
2020,9,Nordeste,Mulher,51-60,Qual o principal motivo deste afastamento temporário?,"Estava em quarentena, isolamento, distanciamento social ou férias coletivas",390
2020,9,Nordeste,Mulher,41-50,Qual o principal motivo deste afastamento temporário?,"Férias, folga ou jornada de trabalho variável",57
2020,9,Nordeste,Mulher,31-40,Qual o principal motivo deste afastamento temporário?,Licença remunerada por motivo de saúde ou acidente da própria pessoa,32
2020,9,Nordeste,Homem,61-70,Qual o principal motivo deste afastamento temporário?,"Afastamento do próprio negócio/empresa por motivo de gestação, saúde, acidente, etc., sem ser remunerado por instituto de previdência",17
2020,9,Nordeste,Homem,21-30,Qual o principal motivo deste afastamento temporário?,"Fatores ocasionais (mau tempo, paralisação nos serviços de transportes, etc.)",16
2020,9,Nordeste,Mulher,61-70,Qual o principal motivo deste afastamento temporário?,Licença remunerada por motivo de saúde ou acidente da própria pessoa,10
2020,9,Sudeste,Mulher,41-50,Qual o principal motivo deste afastamento temporário?,Licença maternidade ou paternidade,6
2020,9,Sudeste,Mulher,61-70,Qual o principal motivo deste afastamento temporário?,"Fatores ocasionais (mau tempo, paralisação nos serviços de transportes, etc.)",2
2020,9,Sudeste,Homem,41-50,Qual o principal motivo deste afastamento temporário?,"Outro tipo de licença remunerada (estudo, paternidade, casamento, licença prêmio, etc.)",3
2020,9,Norte,Mulher,11-20,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,2692
2020,9,Norte,Homem,51-60,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,1435
2020,9,Norte,Homem,21-30,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",193
2020,9,Norte,Homem,31-40,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,940
2020,9,Norte,Homem,61-70,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, mas nenhum morador conseguiu",18
2020,9,Norte,Homem,41-50,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, mas nenhum morador conseguiu",44
2020,9,Nordeste,Homem,51-60,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,5732
2020,9,Nordeste,Mulher,61-70,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,4746
2020,9,Nordeste,Mulher,21-30,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",557
2020,9,Nordeste,Mulher,51-60,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, mas nenhum morador conseguiu",73
2020,9,Nordeste,Homem,11-20,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",713
2020,9,Nordeste,Homem,11-20,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, mas nenhum morador conseguiu",97
2020,9,Nordeste,Mulher,31-40,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, mas nenhum morador conseguiu",97
2020,9,Nordeste,Mulher,61-70,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, mas nenhum morador conseguiu",48
2020,9,Norte,Mulher,31-40,Há quanto tempo está afastado desse trabalho?,De 1 mês a menos de 1 ano,97
2020,9,Norte,Homem,61-70,Há quanto tempo está afastado desse trabalho?,Menos de 1 mês,7
2020,9,Nordeste,Mulher,51-60,Há quanto tempo está afastado desse trabalho?,De 1 mês a menos de 1 ano,199
2020,9,Nordeste,Homem,31-40,Há quanto tempo está afastado desse trabalho?,De 1 mês a menos de 1 ano,203
2020,9,Nordeste,Mulher,41-50,Há quanto tempo está afastado desse trabalho?,Menos de 1 mês,39
2020,9,Nordeste,Mulher,21-30,Há quanto tempo está afastado desse trabalho?,De 1 ano a menos de 2 anos,6
2020,9,Nordeste,Mulher,51-60,Há quanto tempo está afastado desse trabalho?,2 anos ou mais,7
2020,9,Norte,Mulher,31-40,Qual o principal motivo deste afastamento temporário?,Licença remunerada por motivo de saúde ou acidente da própria pessoa,17
2020,9,Norte,Mulher,51-60,Qual o principal motivo deste afastamento temporário?,"Afastamento do próprio negócio/empresa por motivo de gestação, saúde, acidente, etc., sem ser remunerado por instituto de previdência",11
2020,9,Norte,Homem,11-20,Qual o principal motivo deste afastamento temporário?,Outro motivo,5
2020,9,Nordeste,Mulher,61-70,Qual o principal motivo deste afastamento temporário?,"Estava em quarentena, isolamento, distanciamento social ou férias coletivas",144
2020,9,Nordeste,Homem,41-50,Qual o principal motivo deste afastamento temporário?,"Estava em quarentena, isolamento, distanciamento social ou férias coletivas",263
2020,9,Nordeste,Homem,51-60,Qual o principal motivo deste afastamento temporário?,Licença remunerada por motivo de saúde ou acidente da própria pessoa,48
2020,9,Nordeste,Homem,61-70,Qual o principal motivo deste afastamento temporário?,"Estava em quarentena, isolamento, distanciamento social ou férias coletivas",143
2020,9,Nordeste,Mulher,41-50,Qual o principal motivo deste afastamento temporário?,Outro motivo,20
2020,9,Nordeste,Homem,21-30,Qual o principal motivo deste afastamento temporário?,Outro motivo,22
2020,9,Nordeste,Homem,31-40,Qual o principal motivo deste afastamento temporário?,"Afastamento do próprio negócio/empresa por motivo de gestação, saúde, acidente, etc., sem ser remunerado por instituto de previdência",17
2020,9,Nordeste,Mulher,61-70,Qual o principal motivo deste afastamento temporário?,Outro motivo,7
2020,9,Nordeste,Mulher,71+,Qual o principal motivo deste afastamento temporário?,Outro motivo,1
2020,9,Norte,Homem,21-30,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,2161
2020,9,Norte,Mulher,31-40,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,2051
2020,9,Norte,Mulher,41-50,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,1830
2020,9,Norte,Mulher,51-60,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",149
2020,9,Norte,Homem,51-60,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",126
2020,9,Norte,Homem,51-60,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, mas nenhum morador conseguiu",37
2020,9,Norte,Mulher,21-30,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, mas nenhum morador conseguiu",48
2020,9,Nordeste,Homem,21-30,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",501
2020,9,Nordeste,Mulher,31-40,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",643
2020,9,Nordeste,Homem,31-40,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, mas nenhum morador conseguiu",86
2020,9,Norte,Homem,51-60,Há quanto tempo está afastado desse trabalho?,De 1 mês a menos de 1 ano,73
2020,9,Norte,Homem,31-40,Há quanto tempo está afastado desse trabalho?,Menos de 1 mês,19
2020,9,Norte,Mulher,41-50,Há quanto tempo está afastado desse trabalho?,2 anos ou mais,4
2020,9,Norte,Mulher,11-20,Há quanto tempo está afastado desse trabalho?,Menos de 1 mês,2
2020,9,Nordeste,Homem,51-60,Há quanto tempo está afastado desse trabalho?,De 1 mês a menos de 1 ano,219
2020,9,Nordeste,Homem,21-30,Há quanto tempo está afastado desse trabalho?,Menos de 1 mês,47
2020,9,Nordeste,Mulher,61-70,Há quanto tempo está afastado desse trabalho?,2 anos ou mais,4
2020,9,Norte,Homem,61-70,Qual o principal motivo deste afastamento temporário?,Licença remunerada por motivo de saúde ou acidente da própria pessoa,5
2020,9,Norte,Homem,31-40,Qual o principal motivo deste afastamento temporário?,"Afastamento do próprio negócio/empresa por motivo de gestação, saúde, acidente, etc., sem ser remunerado por instituto de previdência",10
2020,9,Norte,Mulher,11-20,Qual o principal motivo deste afastamento temporário?,Outro motivo,2
2020,9,Norte,Homem,31-40,Qual o principal motivo deste afastamento temporário?,Outro motivo,4
2020,9,Norte,Homem,21-30,Qual o principal motivo deste afastamento temporário?,"Fatores ocasionais (mau tempo, paralisação nos serviços de transportes, etc.)",3
2020,9,Nordeste,Homem,51-60,Qual o principal motivo deste afastamento temporário?,Outro motivo,21
2020,9,Nordeste,Homem,51-60,Qual o principal motivo deste afastamento temporário?,"Fatores ocasionais (mau tempo, paralisação nos serviços de transportes, etc.)",14
2020,9,Nordeste,Mulher,21-30,Qual o principal motivo deste afastamento temporário?,Licença remunerada por motivo de saúde ou acidente da própria pessoa,15
2020,9,Nordeste,Homem,21-30,Qual o principal motivo deste afastamento temporário?,Licença maternidade ou paternidade,1
2020,9,Nordeste,Mulher,41-50,Qual o principal motivo deste afastamento temporário?,Licença remunerada por motivo de saúde ou acidente da própria pessoa,40
2020,9,Sudeste,Mulher,71+,Qual o principal motivo deste afastamento temporário?,"Afastamento do próprio negócio/empresa por motivo de gestação, saúde, acidente, etc., sem ser remunerado por instituto de previdência",2
2020,9,Norte,Homem,41-50,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,2881
2020,9,Norte,Homem,61-70,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,542
2020,9,Norte,Mulher,11-20,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",212
2020,9,Norte,Mulher,0-10,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",203
2020,9,Norte,Mulher,71+,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",40
2020,9,Norte,Homem,11-20,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",210
2020,9,Nordeste,Homem,11-20,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,9366
2020,9,Nordeste,Mulher,71+,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,4181
2020,9,Nordeste,Mulher,0-10,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, mas nenhum morador conseguiu",89
2020,9,Norte,Mulher,41-50,Há quanto tempo está afastado desse trabalho?,De 1 mês a menos de 1 ano,100
2020,9,Norte,Mulher,31-40,Há quanto tempo está afastado desse trabalho?,Menos de 1 mês,12
2020,9,Norte,Mulher,21-30,Há quanto tempo está afastado desse trabalho?,2 anos ou mais,2
2020,9,Norte,Homem,51-60,Há quanto tempo está afastado desse trabalho?,De 1 ano a menos de 2 anos,8
2020,9,Norte,Homem,11-20,Há quanto tempo está afastado desse trabalho?,Menos de 1 mês,7
2020,9,Norte,Homem,71+,Há quanto tempo está afastado desse trabalho?,Menos de 1 mês,2
2020,9,Norte,Mulher,71+,Há quanto tempo está afastado desse trabalho?,De 1 mês a menos de 1 ano,1
2020,9,Norte,Mulher,41-50,Qual o principal motivo deste afastamento temporário?,"Estava em quarentena, isolamento, distanciamento social ou férias coletivas",229
2020,9,Norte,Homem,41-50,Qual o principal motivo deste afastamento temporário?,"Afastamento do próprio negócio/empresa por motivo de gestação, saúde, acidente, etc., sem ser remunerado por instituto de previdência",18
2020,9,Norte,Homem,61-70,Qual o principal motivo deste afastamento temporário?,"Férias, folga ou jornada de trabalho variável",6
2020,9,Norte,Homem,51-60,Qual o principal motivo deste afastamento temporário?,"Afastamento do próprio negócio/empresa por motivo de gestação, saúde, acidente, etc., sem ser remunerado por instituto de previdência",20
2020,9,Norte,Homem,41-50,Qual o principal motivo deste afastamento temporário?,"Outro tipo de licença remunerada (estudo, paternidade, casamento, licença prêmio, etc.)",5
2020,9,Norte,Homem,61-70,Qual o principal motivo deste afastamento temporário?,"Fatores ocasionais (mau tempo, paralisação nos serviços de transportes, etc.)",1
2020,9,Norte,Mulher,71+,Qual o principal motivo deste afastamento temporário?,Licença remunerada por motivo de saúde ou acidente da própria pessoa,1
2020,9,Nordeste,Homem,41-50,Qual o principal motivo deste afastamento temporário?,Licença remunerada por motivo de saúde ou acidente da própria pessoa,31
2020,9,Nordeste,Homem,31-40,Qual o principal motivo deste afastamento temporário?,"Estava em quarentena, isolamento, distanciamento social ou férias coletivas",279
2020,9,Nordeste,Mulher,31-40,Qual o principal motivo deste afastamento temporário?,Licença maternidade ou paternidade,58
2020,9,Nordeste,Mulher,21-30,Qual o principal motivo deste afastamento temporário?,"Afastamento do próprio negócio/empresa por motivo de gestação, saúde, acidente, etc., sem ser remunerado por instituto de previdência",16
2020,9,Nordeste,Homem,31-40,Qual o principal motivo deste afastamento temporário?,"Fatores ocasionais (mau tempo, paralisação nos serviços de transportes, etc.)",22
2020,9,Nordeste,Homem,71+,Qual o principal motivo deste afastamento temporário?,"Estava em quarentena, isolamento, distanciamento social ou férias coletivas",28
2020,9,Nordeste,Mulher,51-60,Qual o principal motivo deste afastamento temporário?,"Férias, folga ou jornada de trabalho variável",18
2020,9,Nordeste,Mulher,41-50,Qual o principal motivo deste afastamento temporário?,Licença maternidade ou paternidade,3
2020,9,Norte,Homem,11-20,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,4155
